molecule_chembl_id,smiles,standard_value,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL4175839,COc1ccc(CCN(C)CCCN2c3ccccc3Sc3ccc(Cl)cc32)cc1OC,12000.0,6.332683675420219,6.332683675420219,0.7684864046700476,0.7684864046700476,0.355476236254922,12.46875,469.0500000000001,439.81800000000015,468.163826848,168,0,0.16048740388645263,-0.4928699786635633,0.4928699786635633,0.16048740388645263,0.875,1.65625,2.46875,35.49569230978089,10.115839918100765,2.227162392904121,-2.33042913975915,2.481966281240295,-2.2763549770247713,7.993783130384008,0.3336317946548909,2.819124333209946,1.3585583539751507,1041.654002443032,22.501424753254117,18.806173133229734,20.378598660175914,15.584049995768552,10.822057290618565,12.01651834455552,7.929636372222748,9.449849109181555,5.73945275540004,7.104818237021705,4.010003614392216,5.252453990796253,-2.339999999999999,20750976.56239977,22.83974011967649,10.517408037353158,5.170891500153237,199.6324313449361,19.273545369301054,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.56192604500846,74.46209260537006,27.903113076602025,25.59436763192219,9.473725907600098,34.73759738899076,0.0,4.899909730850478,0.0,22.63261019688757,45.80144601382045,71.24975549005443,0.0,11.49902366656781,14.373635638450576,11.374772549367124,11.49902366656781,23.36282483962363,45.80144601382045,6.4208216229260096,0.0,11.984273114623004,70.45463763565166,5.022633313741326,0.0,0.0,24.94,0.0,0.0,0.0,0.0,0.0,48.997569443898875,26.72919099209967,14.219595082555067,23.894619086314336,65.37842799207102,21.074665797832616,10.76142359356809,8.1487878419459,7.355672513384223,0.7784897234105496,3.717111528242481,1.5523871216976726,20.9402891135412,2.0336024528421714,2.9632437675993772,5.526770121546111,0.3076923076923077,32,0,4,0,1,1,0,3,0,3,0,0,5,0,6,1,9,0,0,0,0,0,7.506714572054467,4,6.524500000000007,134.38699999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,11000.0,6.20938393207077,6.20938393207077,0.7975376879146723,0.7975376879146723,0.7918053413291345,13.238095238095237,318.8730000000001,299.721,318.09574728800004,110,0,0.056730031151179014,-0.33955085067145824,0.33955085067145824,0.056730031151179014,1.0476190476190477,1.8095238095238095,2.619047619047619,35.49569172673929,10.174862677663198,2.224199789820694,-2.328328885210501,2.4811491281815825,-2.248645771949372,7.993773600916332,0.4021486092750637,2.464688558179496,1.9437632658356148,621.6854789499114,14.819626477379408,12.343412182360032,13.915837709306214,10.147867045540844,7.136710986404238,8.331172040341192,5.490300683775358,7.010513420734169,3.574794941917979,4.940160423539641,2.5884116965055552,3.8308620729095892,-1.1599999999999997,72649.15994089883,14.763801473252023,6.304372410382191,3.203270439286252,135.25342033666848,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.49555897654685,57.39275733650101,21.358356670689453,11.374772549367124,0.0,34.73759738899076,0.0,4.899909730850478,0.0,16.21178857396156,32.08476650803001,47.487202792972596,0.0,0.0,4.899909730850478,11.374772549367124,0.0,23.36282483962363,32.08476650803001,0.0,0.0,6.4208216229260096,52.25553643026682,5.022633313741326,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,24.53296774849249,21.165739500402672,0.0,17.828252017852726,60.29336583782499,11.600939890232516,0.0,8.033371581142744,7.222372037806893,0.7975376879146723,2.5147952884857654,0.0,14.766852306766328,1.12297052154195,2.088099568531116,4.231778785588309,0.29411764705882354,21,0,2,0,1,1,0,2,0,2,0,0,3,0,4,1,4,0,0,0,0,0,4.432214413349048,3,4.894400000000004,92.19400000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4169496,COc1ccc(CCN2CCCn3c4c(c5ccccc53)CCCC42)cc1,15000.0,5.2900985588344405,5.2900985588344405,0.5850910703787687,0.5850910703787687,0.6530586869752681,19.666666666666668,360.50100000000015,332.2770000000001,360.22016351599996,140,0,0.11837774885915128,-0.49676821879697586,0.49676821879697586,0.11837774885915128,1.0,1.8518518518518519,2.7037037037037037,16.46527248694029,9.901998459509493,2.324298520572748,-2.333815373786772,2.4141177215892498,-2.326362606211386,5.857493227317932,0.18414274415906906,2.9224868337884136,1.435076938720747,924.5767565691934,18.216967702877945,16.155682153662795,16.155682153662795,13.347667890550102,10.319215899474194,10.319215899474194,7.928203975448214,7.928203975448214,6.4544886792357445,6.4544886792357445,5.164217765687488,5.164217765687488,-2.2599999999999993,3267118.1711760783,16.880589035477044,7.046228876181275,2.9435169691305036,161.10043150152367,9.303962601591405,5.749511833283905,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,30.33183534230805,61.43011230340888,36.231122144667246,13.151638370425495,4.736862953800049,10.902924932081056,0.0,9.467009378641833,0.0,44.69070534969059,20.199310353102685,65.35176752593533,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,29.66631973174452,19.386399651764595,0.0,42.12513667616844,48.53093654769288,0.0,10.902924932081056,0.0,17.4,0.0,0.0,0.0,0.0,6.041840829147961,25.259846268035066,48.694419321394676,18.36717702782299,0.0,57.997945926334715,4.736862953800049,7.930847178300592,0.0,2.7545689247921388,1.4946337064667348,6.09343185618525,0.939779864764013,18.195277997211377,6.197017819297033,3.4996145456575647,1.728161440658631,0.4166666666666667,27,0,3,1,1,2,0,2,1,3,1,0,3,0,3,2,4,0,0,0,0,1,4.405351626249161,5,4.975700000000005,110.50500000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4176691,COc1ccc(CCN2CCn3c4c(c5ccccc53)CCCC42)cc1,250000.0,5.273569633214606,5.273569633214606,0.5955077370454355,0.5955077370454355,0.687571245703532,19.5,346.47400000000016,320.2660000000001,346.20451345199996,134,0,0.11837774885915141,-0.49676821879697586,0.49676821879697586,0.11837774885915141,1.0384615384615385,1.8846153846153846,2.730769230769231,16.465271656006202,9.892390435180491,2.3373274337687797,-2.3967941464820397,2.4190420803971935,-2.4028049729136685,5.858297477353261,0.1428811039288288,3.036974781350963,1.4088175847790616,876.1113484285053,17.509860921691395,15.448575372476249,15.448575372476249,12.847667890550102,9.819215899474194,9.819215899474194,7.5746505848549415,7.5746505848549415,6.238260913218907,6.238260913218907,4.960748417805517,4.960748417805517,-2.2599999999999993,2271341.29107326,15.95323350152747,6.4754132640408715,2.5347052752633017,154.73548938712707,9.303962601591405,5.749511833283905,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,30.33183534230805,55.00929068048287,36.231122144667246,13.151638370425495,4.736862953800049,10.902924932081056,0.0,9.467009378641833,0.0,38.269883726764576,20.199310353102685,65.35176752593533,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,29.66631973174452,19.386399651764595,0.0,35.70431505324243,48.53093654769288,0.0,10.902924932081056,0.0,17.4,0.0,0.0,0.0,0.0,6.041840829147961,31.80460267394764,35.72884129255608,18.36717702782299,0.0,57.997945926334715,4.736862953800049,7.883068252680758,0.0,2.7233189247921388,1.490004076837105,6.066280495641031,0.9381131980973463,18.1356144327115,4.956713427287194,3.415531306849849,1.7246892184364087,0.391304347826087,26,0,3,1,1,2,0,2,1,3,1,0,3,0,3,2,4,0,0,0,0,1,3.9732223007743146,5,4.585600000000004,105.88800000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4166075,COc1ccc(CCN(C)CCCn2ccc3ccccc32)cc1,21000.0,5.201041289072503,5.201041289072503,0.9222719929794456,0.9222719929794456,0.6178063678135612,11.291666666666666,322.452,296.244,322.20451345199996,126,0,0.11837774885908642,-0.49676821879697597,0.49676821879697597,0.11837774885908642,0.9583333333333334,1.75,2.5416666666666665,16.46526678530413,10.130585169023801,2.0258984120143477,-2.167454821930999,2.153391866201104,-2.229321763834799,5.793524178686468,0.3258300025521918,3.0363616596356193,1.4259146777915792,745.0641755578121,16.77781011412252,14.61171207929278,14.61171207929278,11.75835149307306,8.614354349500369,8.614354349500369,6.322851913702424,6.322851913702424,4.560327446465965,4.560327446465965,3.0705262382264493,3.0705262382264493,-2.2599999999999993,479004.26997747674,16.59264473526387,8.022120918664529,4.1768056926245904,144.01726746539234,14.203872332441883,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,61.649215614450014,24.803057101054485,7.109797541277533,4.736862953800049,10.902924932081056,0.0,9.467009378641833,0.0,19.386399651764595,27.246982335779876,66.35759867946456,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,36.7139917144217,12.965578028838586,0.0,11.984273114623004,60.794147187767564,0.0,10.902924932081056,0.0,17.4,0.0,0.0,0.0,0.0,0.0,38.22542429687365,16.46637642377805,7.109797541277533,12.13273413692322,65.17609441216337,4.736862953800049,7.554856673123276,0.0,2.4126216458805745,1.324407712414116,2.6920736278555895,0.9222719929794456,19.146754161020443,4.437255662372524,3.265680384029951,3.9107448069907482,0.3333333333333333,24,0,3,0,0,0,0,2,1,3,0,0,3,0,3,1,8,0,0,0,0,0,5.546175101113715,3,4.214500000000004,100.75000000000006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4168410,COc1ccc(Cn2c3ccccc3c3ccccc32)cc1,156000.0,5.238057382298904,5.238057382298904,0.8591477702191986,0.8591477702191986,0.5250706981300453,11.136363636363637,287.3620000000001,270.226,287.131014164,108,0,0.11838001126215103,-0.49676819999695593,0.49676819999695593,0.11838001126215103,0.7272727272727273,1.2727272727272727,1.8181818181818181,16.465263915356143,10.151961491516445,2.0923244691618508,-2.082743402303413,2.290756055310598,-1.9873244471057394,6.075085303604562,0.41436263691932174,2.9031773375860555,1.8800542733709722,869.9933817520259,14.940946820939052,12.490771897425882,12.490771897425882,10.86450464295571,7.455434931231035,7.455434931231035,5.468517860859306,5.468517860859306,4.179604690366266,4.179604690366266,3.087167227299128,3.087167227299128,-2.739999999999999,249440.99684539388,12.960074832353731,5.227013597287078,2.0431226542502037,129.11438775494116,9.303962601591405,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,29.828919765543436,28.350606270074692,7.109797541277533,4.736862953800049,21.805849864162113,0.0,4.567099647791355,0.0,6.544756405912575,7.109797541277533,78.35985631323634,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,11.676897189068889,6.544756405912575,0.0,5.563451491696996,72.79640482153933,0.0,21.805849864162113,0.0,14.16,0.0,0.0,0.0,0.0,0.0,12.29426823919648,27.369301355859115,7.109797541277533,12.13273413692322,65.23077033240746,4.736862953800049,7.619482174437982,0.0,0.0,2.623354959267658,3.8253168829260105,0.8944187242798356,25.4818819915988,0.0,0.8591477702191986,1.6963974972705131,0.1,22,0,2,0,0,0,0,3,1,4,0,0,2,0,2,1,3,0,0,0,0,0,3.0792039713895907,4,4.8514000000000035,91.54000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4170078,COc1ccc(CCN2[C@H](C)CN(CCCn3c4ccccc4c4ccccc43)C[C@@H]2C)cc1OC,141000.0,5.489596587067108,5.489596587067108,0.5436412363256696,0.5436412363256696,0.2979661243095504,19.22222222222222,485.6720000000002,446.36000000000035,485.304227488,190,0,0.1604874039050393,-0.49286997866356325,0.49286997866356325,0.1604874039050393,0.7222222222222222,1.3333333333333333,1.9444444444444444,16.507799921660116,10.04930554568757,2.284329152426738,-2.443499196659251,2.296539447907787,-2.5667961445605383,6.074355213465458,0.038906812385998496,3.2164032098195414,1.1726285582358347,1222.891347387296,25.070338854006458,22.113438335198573,22.113438335198573,17.584049995768545,13.236979996462148,13.236979996462148,10.174269821232478,10.174269821232478,7.81970739455854,7.81970739455854,6.080372599959259,6.080372599959259,-3.019999999999999,216734139.62170565,24.66458181684164,10.934964522179143,4.9528342957784215,214.7561324296882,18.94073528624193,0.0,11.49902366656781,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,42.46456947923127,63.06279381668927,60.06855714610833,14.219595082555067,9.473725907600098,21.805849864162113,0.0,14.366919109492311,0.0,45.31755570944176,40.398620706205364,72.29348924477472,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,66.8492214739936,12.965578028838586,0.0,25.831747514004253,66.73003775307771,0.0,21.805849864162113,0.0,29.87,0.0,0.0,0.0,0.0,12.083681658295921,57.064448941982704,27.369301355859115,14.219595082555067,6.06636706846161,88.87806419348966,9.473725907600098,13.387467292588582,0.0,5.3296567984784975,2.719330948346572,3.9874915940722913,1.598770983686842,24.981429888020347,2.177146510075109,10.2675486960751,3.384490621989991,0.41935483870967744,36,0,5,0,1,1,0,3,1,4,2,0,5,0,5,2,9,0,1,1,0,0,7.491842420043004,5,5.839100000000006,149.38099999999977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4164995,COc1ccc(CCN2[C@H](C)CN(CCCn3c4ccccc4c4ccccc43)C[C@@H]2C)cc1,9000.0,5.2900177106450865,5.2900177106450865,0.578923134578798,0.578923134578798,0.3334177406906296,19.735294117647058,455.64600000000013,418.3500000000003,455.293662804,178,0,0.11837774885915348,-0.49676821879697586,0.49676821879697586,0.11837774885915348,0.7352941176470589,1.3235294117647058,1.911764705882353,16.465281603345602,10.052152980585145,2.282877041990848,-2.4434473182849565,2.286828454849367,-2.566787356757997,6.074323613255585,0.03891415932425691,3.177438935761755,1.170032083420361,1142.7479625849319,23.492988584816832,20.782540313924336,20.782540313924336,16.635361590784804,12.707940894099687,12.707940894099687,9.833008828876396,9.833008828876396,7.530810010968517,7.530810010968517,5.836436525004277,5.836436525004277,-2.819999999999999,88113381.19102883,22.946841268861416,10.205363930980395,4.704793185393647,203.27764508578468,14.203872332441883,5.749511833283905,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,48.53093654769288,63.06279381668927,60.06855714610833,7.109797541277533,4.736862953800049,21.805849864162113,0.0,14.366919109492311,0.0,45.31755570944176,33.288823164927834,78.35985631323634,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,59.73942393271606,12.965578028838586,0.0,25.831747514004253,72.79640482153933,0.0,21.805849864162113,0.0,20.64,0.0,0.0,0.0,0.0,12.083681658295921,44.89411548577279,33.79012297878512,7.109797541277533,0.0,101.0107983304129,4.736862953800049,7.806514343121156,0.0,5.361894557779749,2.7329977071252474,4.093870326120666,0.930562178671472,27.329226166244098,2.2642947134645715,10.424299759311761,1.7230069148279377,0.4,34,0,4,0,1,1,0,3,1,4,2,0,4,0,4,2,8,0,1,1,0,0,6.887672535740315,5,5.830500000000007,142.82899999999984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4173213,COc1ccc(CCN(C)CCCN2c3ccccc3CCc3ccccc32)cc1OC,31000.0,5.439244825945105,5.439244825945105,0.7802009423369664,0.7802009423369664,0.4471811719520075,12.8125,430.5920000000002,396.3200000000002,430.26202832799993,168,0,0.16048740388645263,-0.4928699786635633,0.4928699786635633,0.16048740388645263,0.78125,1.40625,2.03125,16.507785610255656,10.049505827618916,2.193570615911845,-2.2772870252799278,2.354952608750172,-2.268974327175839,5.70570384424263,0.33372595427038776,2.9953016319797228,1.3613428387251065,964.5518261639395,22.338288046437583,19.511524201319364,19.511524201319364,15.6902031456512,11.521249942313679,11.521249942313679,8.505227630296154,8.505227630296154,6.3802053536271055,6.3802053536271055,4.577760862218667,4.577760862218667,-2.979999999999999,25155932.92532295,22.22240277684036,10.556956787846419,5.078178319100785,191.9359393214824,19.273545369301054,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46456947923127,80.23153762923124,24.464285361192275,14.219595082555067,9.473725907600098,11.374772549367124,0.0,4.899909730850478,0.0,25.683286491704038,45.80144601382045,83.42039222816872,0.0,11.49902366656781,14.373635638450576,11.374772549367124,11.49902366656781,0.0,45.80144601382045,19.26246486877803,0.0,23.111176098016994,66.73003775307771,0.0,0.0,0.0,24.94,0.0,0.0,0.0,0.0,0.0,56.81657937600957,28.06512702445811,14.219595082555067,6.06636706846161,77.51116212899426,9.473725907600098,10.785619766250125,0.0,4.950578034129171,0.0,6.899768478924393,1.5775595079872753,23.956076710662078,4.320598984793696,3.1026843540191296,5.573780829900803,0.35714285714285715,32,0,4,0,1,1,0,3,0,3,0,0,4,0,4,1,9,0,0,0,0,0,7.331279557413186,4,5.505100000000006,132.66199999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,5000.0,2.5150462962962963,2.5150462962962963,1.0756018518518518,1.0756018518518518,0.8384623265941306,13.761904761904763,280.415,256.22299999999996,280.193948768,110,0,0.04429611292444658,-0.34099081171219864,0.34099081171219864,0.04429611292444658,0.8571428571428571,1.380952380952381,1.9047619047619047,15.14753191468407,10.049505827618914,2.1893295766439955,-2.2716774216562916,2.35251379239401,-2.2346062196139393,5.705300109069741,0.4023405666092364,2.6503485522006267,1.946085728189517,546.9922350998436,14.656489770562878,13.048763250449664,13.048763250449664,10.254020195423491,7.835903638099349,7.835903638099349,6.065891941848764,6.065891941848764,4.215547540145039,4.215547540145039,3.1561689443320082,3.1561689443320082,-1.7999999999999994,89136.52250761147,14.150516197935207,6.314843310189529,3.108345481049562,127.55692831321478,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,63.162202360362194,17.9195289552797,0.0,0.0,11.374772549367124,0.0,4.899909730850478,0.0,19.26246486877803,32.08476650803001,59.65783953108687,0.0,0.0,4.899909730850478,11.374772549367124,0.0,0.0,32.08476650803001,12.841643245852019,0.0,17.54772460632,48.53093654769288,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,25.931156057677168,28.92249715568712,0.0,0.0,72.42609997474823,0.0,0.0,0.0,4.7746008125472414,0.0,5.7217762660619815,0.0,17.73370134164777,3.448812515747039,2.2014290438397577,4.286346686822878,0.3684210526315789,21,0,2,0,1,1,0,2,0,2,0,0,2,0,2,1,4,0,0,0,0,0,4.255156788012367,3,3.8750000000000027,90.46900000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4176988,COc1ccc(CC(=O)N(C)CCCN2c3ccccc3Sc3ccc(Cl)cc32)cc1OC,250000.0,12.8095824108518,12.8095824108518,0.06968920592928551,0.06968920592928551,0.390593020764591,12.06060606060606,483.0330000000002,455.8170000000002,482.143091404,172,0,0.22623391618045782,-0.49286997523855014,0.49286997523855014,0.22623391618045782,0.9696969696969697,1.7272727272727273,2.515151515151515,35.495692369807486,10.1087364522671,2.231419428783344,-2.3304243407028418,2.4820475223833194,-2.3151697885526636,7.99378478950003,-0.12871927821167764,2.831275117431985,1.401938513107665,1116.6322728975454,23.37166824125719,19.007314642507048,20.579740169453228,15.994733598291512,10.787113858176912,11.981574912113865,7.868430929984341,9.388643666943148,5.692047024660982,7.057412506282646,3.9342280124740316,5.176678388878068,-2.8299999999999987,30811487.366659213,23.332282461722983,10.403473627903242,5.229397168222976,203.79395344497988,19.273545369301054,0.0,11.49902366656781,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,41.56192604500846,54.44884259385427,34.95078505927921,32.015189254848195,14.268263091671919,40.64477711834226,0.0,4.899909730850478,0.0,22.63261019688757,39.25668960790789,71.24975549005443,0.0,11.49902366656781,14.373635638450576,11.374772549367124,11.49902366656781,23.36282483962363,45.163869337259385,11.21535880699783,0.0,11.984273114623004,70.45463763565166,5.022633313741326,0.0,0.0,42.010000000000005,0.0,4.794537184071822,0.0,5.907179729351506,24.464601695406394,29.23904910896047,15.478353225719111,30.881389762796662,37.37950732498524,35.23174507315853,21.074665797832616,10.627276531965672,8.069521780659636,19.32446667992595,0.7230987769084919,3.1917902886355276,1.3537883457675477,20.00308430025684,1.1504080083977264,1.4511170511720657,5.049892680754979,0.2692307692307692,33,0,5,0,1,1,1,3,0,3,0,0,5,0,7,1,8,0,0,0,0,0,7.355660159676497,4,6.051100000000006,134.52699999999993,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
